LSOA01CD,LA CODE,LA NAME,GOR CODE,GOR NAME,IMD SCORE,RANK OF IMD SCORE (where 1 is most deprived)
E01001617,00AL,Greenwich,H,London,18.22492,15392
E01001618,00AL,Greenwich,H,London,33.30135,6802
E01001619,00AL,Greenwich,H,London,18.1752,15442
E01001620,00AL,Greenwich,H,London,40.18163,4508
E01001621,00AL,Greenwich,H,London,40.7886,4334
E01001622,00AL,Greenwich,H,London,38.01472,5172
E01001623,00AL,Greenwich,H,London,31.99723,7349
E01001624,00AL,Greenwich,H,London,27.10579,9576
E01001625,00AL,Greenwich,H,London,41.80975,4030
E01001626,00AL,Greenwich,H,London,36.3432,5759
E01001627,00AL,Greenwich,H,London,45.09482,3204
E01001628,00AL,Greenwich,H,London,40.77151,4340
E01001629,00AL,Greenwich,H,London,50.47651,2102
E01001630,00AL,Greenwich,H,London,42.45986,3845
E01001631,00AL,Greenwich,H,London,50.61893,2071
E01001632,00AL,Greenwich,H,London,27.37645,9430
E01001633,00AL,Greenwich,H,London,39.45456,4725
E01001634,00AL,Greenwich,H,London,52.54254,1765
E01001635,00AL,Greenwich,H,London,28.52592,8892
E01001636,00AL,Greenwich,H,London,27.55015,9345
E01001637,00AL,Greenwich,H,London,37.40712,5374
E01001638,00AL,Greenwich,H,London,39.24965,4794
E01001639,00AL,Greenwich,H,London,24.63631,10886
E01001640,00AL,Greenwich,H,London,43.937,3453
E01001641,00AL,Greenwich,H,London,24.75272,10817
E01001642,00AL,Greenwich,H,London,17.72152,15841
E01001643,00AL,Greenwich,H,London,30.899,7806
E01001644,00AL,Greenwich,H,London,23.43796,11619
E01001645,00AL,Greenwich,H,London,30.09474,8155
E01001646,00AL,Greenwich,H,London,24.57353,10923
E01001647,00AL,Greenwich,H,London,25.71982,10283
E01001648,00AL,Greenwich,H,London,23.4827,11600
E01001649,00AL,Greenwich,H,London,39.02657,4862
E01001650,00AL,Greenwich,H,London,38.31361,5081
E01001651,00AL,Greenwich,H,London,46.11594,2970
E01001652,00AL,Greenwich,H,London,24.9255,10716
E01001653,00AL,Greenwich,H,London,42.28609,3892
E01001654,00AL,Greenwich,H,London,43.9975,3435
E01001655,00AL,Greenwich,H,London,47.69924,2634
E01001656,00AL,Greenwich,H,London,19.66784,14236
E01001657,00AL,Greenwich,H,London,19.53947,14337
E01001658,00AL,Greenwich,H,London,24.50789,10962
E01001659,00AL,Greenwich,H,London,29.58247,8370
E01001660,00AL,Greenwich,H,London,36.7753,5589
E01001661,00AL,Greenwich,H,London,37.65939,5303
E01001662,00AL,Greenwich,H,London,20.90297,13310
E01001663,00AL,Greenwich,H,London,18.29362,15344
E01001664,00AL,Greenwich,H,London,26.9334,9648
E01001665,00AL,Greenwich,H,London,22.10909,12475
E01001666,00AL,Greenwich,H,London,25.82014,10227
E01001667,00AL,Greenwich,H,London,52.87175,1708
E01001668,00AL,Greenwich,H,London,29.68851,8327
E01001669,00AL,Greenwich,H,London,39.89151,4596
E01001670,00AL,Greenwich,H,London,24.40674,11030
E01001671,00AL,Greenwich,H,London,26.78309,9732
E01001672,00AL,Greenwich,H,London,28.77676,8764
E01001673,00AL,Greenwich,H,London,43.58588,3558
E01001674,00AL,Greenwich,H,London,30.12269,8143
E01001675,00AL,Greenwich,H,London,34.34664,6433
E01001676,00AL,Greenwich,H,London,35.30631,6109
E01001677,00AL,Greenwich,H,London,28.64134,8826
E01001678,00AL,Greenwich,H,London,18.47747,15195
E01001679,00AL,Greenwich,H,London,19.24753,14568
E01001680,00AL,Greenwich,H,London,11.93053,21601
E01001681,00AL,Greenwich,H,London,26.16573,10065
E01001682,00AL,Greenwich,H,London,23.23666,11760
E01001683,00AL,Greenwich,H,London,27.53651,9352
E01001684,00AL,Greenwich,H,London,31.25291,7650
E01001685,00AL,Greenwich,H,London,22.88773,11970
E01001686,00AL,Greenwich,H,London,34.19432,6485
E01001687,00AL,Greenwich,H,London,39.29391,4780
E01001688,00AL,Greenwich,H,London,26.65776,9805
E01001689,00AL,Greenwich,H,London,29.04511,8634
E01001690,00AL,Greenwich,H,London,47.54136,2664
E01001691,00AL,Greenwich,H,London,19.62087,14272
E01001692,00AL,Greenwich,H,London,41.14785,4217
E01001693,00AL,Greenwich,H,London,55.53413,1329
E01001694,00AL,Greenwich,H,London,41.26732,4184
E01001695,00AL,Greenwich,H,London,45.02038,3221
E01001696,00AL,Greenwich,H,London,52.58805,1757
E01001697,00AL,Greenwich,H,London,44.04262,3430
E01001698,00AL,Greenwich,H,London,52.56836,1760
E01001699,00AL,Greenwich,H,London,36.11351,5831
E01001700,00AL,Greenwich,H,London,44.40755,3359
E01001701,00AL,Greenwich,H,London,34.71069,6320
E01001702,00AL,Greenwich,H,London,54.98542,1412
E01001703,00AL,Greenwich,H,London,57.5957,1093
E01001704,00AL,Greenwich,H,London,32.88383,6975
E01001705,00AL,Greenwich,H,London,55.9838,1272
E01001706,00AL,Greenwich,H,London,50.00791,2174
E01001707,00AL,Greenwich,H,London,44.17379,3407
E01001708,00AL,Greenwich,H,London,24.10553,11211
E01001709,00AL,Greenwich,H,London,40.62733,4388
E01001710,00AL,Greenwich,H,London,51.60008,1911
E01001711,00AL,Greenwich,H,London,23.76977,11429
E01001712,00AL,Greenwich,H,London,56.73426,1183
E01001713,00AL,Greenwich,H,London,49.18894,2347
E01001714,00AM,Hackney,H,London,47.33953,2702
E01001715,00AM,Hackney,H,London,36.60773,5650
E01001716,00AM,Hackney,H,London,56.16811,1248
E01001717,00AM,Hackney,H,London,28.95041,8679
E01001718,00AM,Hackney,H,London,30.35145,8054
E01001719,00AM,Hackney,H,London,40.92561,4281
E01001720,00AM,Hackney,H,London,26.96026,9632
E01001721,00AM,Hackney,H,London,52.02284,1850
E01001722,00AM,Hackney,H,London,45.26076,3154
E01001723,00AM,Hackney,H,London,27.8665,9196
E01001724,00AM,Hackney,H,London,32.85601,6989
E01001725,00AM,Hackney,H,London,39.2388,4795
E01001726,00AM,Hackney,H,London,42.9234,3727
E01001727,00AM,Hackney,H,London,26.9053,9670
E01001728,00AM,Hackney,H,London,47.19272,2736
E01001729,00AM,Hackney,H,London,55.28489,1371
E01001730,00AM,Hackney,H,London,56.90041,1168
E01001731,00AM,Hackney,H,London,42.13852,3936
E01001732,00AM,Hackney,H,London,51.88811,1863
E01001733,00AM,Hackney,H,London,32.94024,6955
E01001734,00AM,Hackney,H,London,51.12505,1981
E01001735,00AM,Hackney,H,London,42.45963,3846
E01001736,00AM,Hackney,H,London,29.21185,8545
E01001737,00AM,Hackney,H,London,26.63906,9814
E01001738,00AM,Hackney,H,London,31.89452,7388
E01001739,00AM,Hackney,H,London,32.42923,7159
E01001740,00AM,Hackney,H,London,46.85939,2796
E01001741,00AM,Hackney,H,London,23.16566,11807
E01001742,00AM,Hackney,H,London,38.69175,4964
E01001743,00AM,Hackney,H,London,49.3941,2301
E01001744,00AM,Hackney,H,London,40.38544,4456
E01001745,00AM,Hackney,H,London,57.84885,1064
E01001746,00AM,Hackney,H,London,46.82049,2803
E01001747,00AM,Hackney,H,London,39.92968,4579
E01001748,00AM,Hackney,H,London,53.46824,1627
E01001749,00AM,Hackney,H,London,32.21757,7256
E01001750,00AM,Hackney,H,London,43.00983,3696
E01001751,00AM,Hackney,H,London,23.02262,11886
E01001752,00AM,Hackney,H,London,43.29178,3631
E01001753,00AM,Hackney,H,London,45.69387,3073
E01001754,00AM,Hackney,H,London,42.75535,3771
E01001755,00AM,Hackney,H,London,48.76012,2426
E01001756,00AM,Hackney,H,London,33.48202,6743
E01001757,00AM,Hackney,H,London,44.78745,3269
E01001758,00AM,Hackney,H,London,49.56025,2263
E01001759,00AM,Hackney,H,London,45.25414,3157
E01001760,00AM,Hackney,H,London,46.2084,2941
E01001761,00AM,Hackney,H,London,50.57298,2081
E01001762,00AM,Hackney,H,London,41.13274,4221
E01001763,00AM,Hackney,H,London,40.31005,4478
E01001764,00AM,Hackney,H,London,43.86943,3467
E01001765,00AM,Hackney,H,London,55.74419,1297
E01001766,00AM,Hackney,H,London,49.6609,2244
E01001767,00AM,Hackney,H,London,43.98874,3440
E01001768,00AM,Hackney,H,London,32.87014,6980
E01001769,00AM,Hackney,H,London,35.30362,6110
E01001770,00AM,Hackney,H,London,59.13432,895
E01001771,00AM,Hackney,H,London,30.763,7864
E01001772,00AM,Hackney,H,London,48.93002,2385
E01001773,00AM,Hackney,H,London,50.47739,2101
E01001774,00AM,Hackney,H,London,41.48475,4121
E01001775,00AM,Hackney,H,London,60.08438,819
E01001776,00AM,Hackney,H,London,58.39872,994
E01001777,00AM,Hackney,H,London,54.9346,1419
E01001778,00AM,Hackney,H,London,38.37875,5055
E01001779,00AM,Hackney,H,London,44.75497,3285
E01001780,00AM,Hackney,H,London,59.03492,910
E01001781,00AM,Hackney,H,London,56.39244,1224
E01001782,00AM,Hackney,H,London,32.52271,7122
E01001783,00AM,Hackney,H,London,63.00899,598
E01001784,00AM,Hackney,H,London,53.0121,1688
E01001785,00AM,Hackney,H,London,37.04141,5500
E01001786,00AM,Hackney,H,London,36.61987,5646
E01001787,00AM,Hackney,H,London,49.95665,2183
E01001788,00AM,Hackney,H,London,48.37543,2501
E01001789,00AM,Hackney,H,London,41.34529,4162
E01001790,00AM,Hackney,H,London,49.66382,2243
E01001791,00AM,Hackney,H,London,41.7991,4032
E01001792,00AM,Hackney,H,London,40.80368,4327
E01001793,00AM,Hackney,H,London,32.23611,7248
E01001794,00AM,Hackney,H,London,35.90661,5893
E01001795,00AM,Hackney,H,London,40.69524,4362
E01001796,00AM,Hackney,H,London,43.02866,3688
E01001797,00AM,Hackney,H,London,40.66173,4374
E01001798,00AM,Hackney,H,London,42.78493,3760
E01001799,00AM,Hackney,H,London,33.44989,6757
E01001800,00AM,Hackney,H,London,45.58169,3095
E01001801,00AM,Hackney,H,London,38.82953,4922
E01001802,00AM,Hackney,H,London,43.02408,3691
E01001803,00AM,Hackney,H,London,25.41206,10443
E01001804,00AM,Hackney,H,London,39.86292,4605
E01001805,00AM,Hackney,H,London,28.32644,8962
E01001806,00AM,Hackney,H,London,44.30436,3377
E01001807,00AM,Hackney,H,London,40.16617,4513
E01001808,00AM,Hackney,H,London,37.78089,5255
E01001809,00AM,Hackney,H,London,39.66724,4661
E01001810,00AM,Hackney,H,London,49.68273,2238
E01001811,00AM,Hackney,H,London,54.78154,1443
E01001812,00AM,Hackney,H,London,44.85764,3256
E01001813,00AM,Hackney,H,London,57.47654,1102
E01001814,00AM,Hackney,H,London,36.43392,5719
E01001815,00AM,Hackney,H,London,50.70946,2057
E01001816,00AM,Hackney,H,London,33.59474,6706
E01001817,00AM,Hackney,H,London,47.03183,2765
E01001818,00AM,Hackney,H,London,48.86435,2402
E01001819,00AM,Hackney,H,London,40.68584,4364
E01001820,00AM,Hackney,H,London,49.81305,2212
E01001821,00AM,Hackney,H,London,53.30052,1650
E01001822,00AM,Hackney,H,London,46.17794,2952
E01001823,00AM,Hackney,H,London,34.01237,6548
E01001824,00AM,Hackney,H,London,46.43294,2887
E01001825,00AM,Hackney,H,London,31.17483,7682
E01001826,00AM,Hackney,H,London,42.65807,3792
E01001827,00AM,Hackney,H,London,46.97928,2777
E01001828,00AM,Hackney,H,London,42.02072,3962
E01001829,00AM,Hackney,H,London,25.3672,10465
E01001830,00AM,Hackney,H,London,42.69635,3786
E01001831,00AM,Hackney,H,London,38.07486,5159
E01001832,00AM,Hackney,H,London,39.49307,4714
E01001833,00AM,Hackney,H,London,50.62313,2070
E01001834,00AM,Hackney,H,London,36.22837,5789
E01001835,00AM,Hackney,H,London,26.55874,9858
E01001836,00AM,Hackney,H,London,38.39796,5050
E01001837,00AM,Hackney,H,London,24.27549,11112
E01001838,00AM,Hackney,H,London,57.55302,1097
E01001839,00AM,Hackney,H,London,47.49606,2671
E01001840,00AM,Hackney,H,London,53.65689,1598
E01001841,00AM,Hackney,H,London,40.38612,4455
E01001842,00AM,Hackney,H,London,46.59325,2852
E01001843,00AM,Hackney,H,London,38.75536,4945
E01001844,00AM,Hackney,H,London,39.31643,4772
E01001845,00AM,Hackney,H,London,48.37214,2503
E01001846,00AM,Hackney,H,London,57.48167,1101
E01001847,00AM,Hackney,H,London,65.35266,447
E01001848,00AM,Hackney,H,London,51.88422,1864
E01001849,00AM,Hackney,H,London,44.56805,3327
E01001850,00AM,Hackney,H,London,53.06773,1683
E01001851,00AN,Hammersmith and Fulham,H,London,15.48392,17803
E01001852,00AN,Hammersmith and Fulham,H,London,22.17552,12431
E01001853,00AN,Hammersmith and Fulham,H,London,20.97785,13258
E01001854,00AN,Hammersmith and Fulham,H,London,25.48613,10402
E01001855,00AN,Hammersmith and Fulham,H,London,21.104,13177
E01001856,00AN,Hammersmith and Fulham,H,London,36.53939,5675
E01001857,00AN,Hammersmith and Fulham,H,London,48.47103,2485
E01001858,00AN,Hammersmith and Fulham,H,London,35.53859,6026
E01001859,00AN,Hammersmith and Fulham,H,London,25.0603,10641
E01001860,00AN,Hammersmith and Fulham,H,London,42.06261,3953
E01001861,00AN,Hammersmith and Fulham,H,London,35.78909,5947
E01001862,00AN,Hammersmith and Fulham,H,London,38.11554,5140
E01001863,00AN,Hammersmith and Fulham,H,London,23.9106,11333
E01001864,00AN,Hammersmith and Fulham,H,London,29.63697,8349
E01001865,00AN,Hammersmith and Fulham,H,London,22.64765,12123
E01001866,00AN,Hammersmith and Fulham,H,London,18.31577,15324
E01001867,00AN,Hammersmith and Fulham,H,London,19.90599,14064
E01001868,00AN,Hammersmith and Fulham,H,London,40.65445,4376
E01001869,00AN,Hammersmith and Fulham,H,London,16.45235,16966
E01001870,00AN,Hammersmith and Fulham,H,London,23.76431,11433
E01001871,00AN,Hammersmith and Fulham,H,London,14.31724,18879
E01001872,00AN,Hammersmith and Fulham,H,London,22.40774,12275
E01001873,00AN,Hammersmith and Fulham,H,London,29.54708,8385
E01001874,00AN,Hammersmith and Fulham,H,London,32.37788,7182
E01001875,00AN,Hammersmith and Fulham,H,London,43.76307,3502
E01001876,00AN,Hammersmith and Fulham,H,London,45.71457,3064
E01001877,00AN,Hammersmith and Fulham,H,London,39.44496,4730
E01001878,00AN,Hammersmith and Fulham,H,London,38.62721,4983
E01001879,00AN,Hammersmith and Fulham,H,London,31.56044,7537
E01001880,00AN,Hammersmith and Fulham,H,London,27.33965,9458
E01001881,00AN,Hammersmith and Fulham,H,London,26.49913,9890
E01001882,00AN,Hammersmith and Fulham,H,London,17.80954,15768
E01001883,00AN,Hammersmith and Fulham,H,London,25.19731,10566
E01001884,00AN,Hammersmith and Fulham,H,London,31.4644,7571
E01001885,00AN,Hammersmith and Fulham,H,London,48.30104,2519
E01001886,00AN,Hammersmith and Fulham,H,London,32.10846,7297
E01001887,00AN,Hammersmith and Fulham,H,London,30.20507,8112
E01001888,00AN,Hammersmith and Fulham,H,London,12.39184,21069
E01001889,00AN,Hammersmith and Fulham,H,London,22.44083,12256
E01001890,00AN,Hammersmith and Fulham,H,London,17.92168,15664
E01001891,00AN,Hammersmith and Fulham,H,London,14.35932,18836
E01001892,00AN,Hammersmith and Fulham,H,London,33.01918,6928
E01001893,00AN,Hammersmith and Fulham,H,London,31.58147,7531
E01001894,00AN,Hammersmith and Fulham,H,London,32.29898,7218
E01001895,00AN,Hammersmith and Fulham,H,London,24.71291,10836
E01001896,00AN,Hammersmith and Fulham,H,London,25.17984,10576
E01001897,00AN,Hammersmith and Fulham,H,London,20.64013,13512
E01001898,00AN,Hammersmith and Fulham,H,London,35.81545,5931
E01001899,00AN,Hammersmith and Fulham,H,London,41.5553,4101
E01001900,00AN,Hammersmith and Fulham,H,London,29.25676,8528
E01001901,00AN,Hammersmith and Fulham,H,London,12.32605,21144
E01001902,00AN,Hammersmith and Fulham,H,London,22.44168,12255
E01001903,00AN,Hammersmith and Fulham,H,London,29.80409,8279
E01001904,00AN,Hammersmith and Fulham,H,London,18.14325,15471
E01001905,00AN,Hammersmith and Fulham,H,London,12.54978,20897
E01001906,00AN,Hammersmith and Fulham,H,London,17.21288,16270
E01001907,00AN,Hammersmith and Fulham,H,London,18.46885,15204
E01001908,00AN,Hammersmith and Fulham,H,London,21.43382,12921
E01001909,00AN,Hammersmith and Fulham,H,London,29.10185,8600
E01001910,00AN,Hammersmith and Fulham,H,London,23.63493,11508
E01001911,00AN,Hammersmith and Fulham,H,London,41.98813,3974
E01001912,00AN,Hammersmith and Fulham,H,London,38.09708,5151
E01001913,00AN,Hammersmith and Fulham,H,London,13.68573,19596
E01001914,00AN,Hammersmith and Fulham,H,London,25.88946,10194
E01001915,00AN,Hammersmith and Fulham,H,London,14.14346,19076
E01001916,00AN,Hammersmith and Fulham,H,London,9.869647,24196
E01001917,00AN,Hammersmith and Fulham,H,London,19.64754,14255
E01001918,00AN,Hammersmith and Fulham,H,London,18.2038,15411
E01001919,00AN,Hammersmith and Fulham,H,London,13.58964,19708
E01001920,00AN,Hammersmith and Fulham,H,London,37.10265,5483
E01001921,00AN,Hammersmith and Fulham,H,London,27.40622,9420
E01001922,00AN,Hammersmith and Fulham,H,London,15.66969,17647
E01001923,00AN,Hammersmith and Fulham,H,London,25.99053,10139
E01001924,00AN,Hammersmith and Fulham,H,London,13.41098,19896
E01001925,00AN,Hammersmith and Fulham,H,London,11.83156,21734
E01001926,00AN,Hammersmith and Fulham,H,London,11.49197,22136
E01001927,00AN,Hammersmith and Fulham,H,London,13.60659,19677
E01001928,00AN,Hammersmith and Fulham,H,London,40.0426,4548
E01001929,00AN,Hammersmith and Fulham,H,London,15.39571,17890
E01001930,00AN,Hammersmith and Fulham,H,London,29.29124,8516
E01001931,00AN,Hammersmith and Fulham,H,London,29.33425,8494
E01001932,00AN,Hammersmith and Fulham,H,London,35.0723,6194
E01001933,00AN,Hammersmith and Fulham,H,London,23.33585,11700
E01001934,00AN,Hammersmith and Fulham,H,London,27.87775,9190
E01001935,00AN,Hammersmith and Fulham,H,London,28.26813,8985
E01001936,00AN,Hammersmith and Fulham,H,London,26.88151,9686
E01001937,00AN,Hammersmith and Fulham,H,London,18.06557,15531
E01001938,00AN,Hammersmith and Fulham,H,London,34.17813,6492
E01001939,00AN,Hammersmith and Fulham,H,London,26.48273,9897
E01001940,00AN,Hammersmith and Fulham,H,London,31.6913,7473
E01001941,00AN,Hammersmith and Fulham,H,London,43.43516,3596
E01001942,00AN,Hammersmith and Fulham,H,London,32.74268,7026
E01001943,00AN,Hammersmith and Fulham,H,London,37.19627,5450
E01001944,00AN,Hammersmith and Fulham,H,London,42.14305,3934
E01001945,00AN,Hammersmith and Fulham,H,London,30.80578,7848
E01001946,00AN,Hammersmith and Fulham,H,London,23.94573,11314
E01001947,00AN,Hammersmith and Fulham,H,London,41.74293,4042
E01001948,00AN,Hammersmith and Fulham,H,London,13.24221,20107
E01001949,00AN,Hammersmith and Fulham,H,London,14.17693,19037
E01001950,00AN,Hammersmith and Fulham,H,London,12.28336,21202
E01001951,00AN,Hammersmith and Fulham,H,London,23.23528,11762
E01001952,00AN,Hammersmith and Fulham,H,London,22.00646,12541
E01001953,00AN,Hammersmith and Fulham,H,London,32.79153,7015
E01001954,00AN,Hammersmith and Fulham,H,London,28.95204,8678
E01001955,00AN,Hammersmith and Fulham,H,London,43.89388,3463
E01001956,00AN,Hammersmith and Fulham,H,London,25.19935,10562
E01001957,00AN,Hammersmith and Fulham,H,London,42.96098,3715
E01001958,00AN,Hammersmith and Fulham,H,London,49.08452,2365
E01001959,00AN,Hammersmith and Fulham,H,London,36.0024,5864
E01001960,00AN,Hammersmith and Fulham,H,London,22.08087,12492
E01001961,00AN,Hammersmith and Fulham,H,London,44.75455,3288
E01001962,00AP,Haringey,H,London,22.33689,12322
E01001963,00AP,Haringey,H,London,15.52462,17764
E01001964,00AP,Haringey,H,London,24.69352,10854
E01001965,00AP,Haringey,H,London,19.41961,14433
E01001966,00AP,Haringey,H,London,16.7932,16664
E01001967,00AP,Haringey,H,London,12.04342,21488
E01001968,00AP,Haringey,H,London,19.30246,14525
E01001969,00AP,Haringey,H,London,33.73583,6642
E01001970,00AP,Haringey,H,London,40.53842,4414
E01001971,00AP,Haringey,H,London,46.15234,2960
E01001972,00AP,Haringey,H,London,32.6189,7081
E01001973,00AP,Haringey,H,London,21.91125,12586
E01001974,00AP,Haringey,H,London,27.26001,9504
E01001975,00AP,Haringey,H,London,30.21138,8110
E01001976,00AP,Haringey,H,London,46.5293,2871
E01001977,00AP,Haringey,H,London,50.07766,2163
E01001978,00AP,Haringey,H,London,54.23312,1519
E01001979,00AP,Haringey,H,London,51.04596,1999
E01001980,00AP,Haringey,H,London,47.4581,2677
E01001981,00AP,Haringey,H,London,38.58272,4999
E01001982,00AP,Haringey,H,London,36.7195,5611
E01001983,00AP,Haringey,H,London,32.41014,7165
E01001984,00AP,Haringey,H,London,23.40139,11647
E01001985,00AP,Haringey,H,London,18.38408,15268
E01001986,00AP,Haringey,H,London,17.37049,16138
E01001987,00AP,Haringey,H,London,13.61567,19665
E01001988,00AP,Haringey,H,London,26.39147,9945
E01001989,00AP,Haringey,H,London,19.6427,14259
E01001990,00AP,Haringey,H,London,24.20282,11155
E01001991,00AP,Haringey,H,London,24.13185,11194
E01001992,00AP,Haringey,H,London,10.8011,22963
E01001993,00AP,Haringey,H,London,11.14613,22525
E01001994,00AP,Haringey,H,London,13.58233,19716
E01001995,00AP,Haringey,H,London,27.74325,9260
E01001996,00AP,Haringey,H,London,18.94641,14803
E01001997,00AP,Haringey,H,London,18.25414,15371
E01001998,00AP,Haringey,H,London,32.9104,6967
E01001999,00AP,Haringey,H,London,39.34293,4763
E01002000,00AP,Haringey,H,London,29.86991,8251
E01002001,00AP,Haringey,H,London,30.46037,7996
E01002002,00AP,Haringey,H,London,39.3592,4754
E01002003,00AP,Haringey,H,London,54.95996,1418
E01002004,00AP,Haringey,H,London,31.06652,7722
E01002005,00AP,Haringey,H,London,18.56726,15127
E01002006,00AP,Haringey,H,London,15.67953,17633
E01002007,00AP,Haringey,H,London,16.27511,17111
E01002008,00AP,Haringey,H,London,10.58405,23239
E01002009,00AP,Haringey,H,London,17.38284,16125
E01002010,00AP,Haringey,H,London,23.07172,11858
E01002011,00AP,Haringey,H,London,22.90884,11949
E01002012,00AP,Haringey,H,London,45.19741,3175
E01002013,00AP,Haringey,H,London,20.51802,13604
E01002014,00AP,Haringey,H,London,30.35412,8052
E01002015,00AP,Haringey,H,London,34.8993,6253
E01002016,00AP,Haringey,H,London,33.05042,6919
E01002017,00AP,Haringey,H,London,32.04344,7328
E01002018,00AP,Haringey,H,London,31.03731,7735
E01002019,00AP,Haringey,H,London,15.63213,17676
E01002020,00AP,Haringey,H,London,25.10867,10617
E01002021,00AP,Haringey,H,London,15.70836,17593
E01002022,00AP,Haringey,H,London,23.84768,11365
