LSOA11CD,Borough,All categories: Economic activity,Economically active: Total,Economically active: Employee: Part-time,Economically active: Employee: Full-time,Economically active: Self-employed with employees: Part-time,Economically active: Self-employed with employees: Full-time,Economically active: Self-employed without employees: Part-time,Economically active: Self-employed without employees: Full-time,Economically active: Unemployed,Economically active: Full-time student,Economically inactive: Total,Economically inactive: Retired,Economically inactive: Student (including full-time students),Economically inactive: Looking after home or family,Economically inactive: Long-term sick or disabled,Economically inactive: Other
E01003822,Richmond upon Thames ,1022,707.0,126.0,361.0,8.0,39.0,56.0,69.0,28.0,20.0,315.0,157.0,67.0,54.0,17.0,20.0
E01003823,Richmond upon Thames ,1278,981.0,151.0,534.0,15.0,42.0,77.0,108.0,35.0,19.0,297.0,160.0,57.0,47.0,13.0,20.0
E01003824,Richmond upon Thames ,1153,834.0,148.0,455.0,7.0,34.0,74.0,72.0,21.0,23.0,319.0,151.0,54.0,72.0,27.0,15.0
E01003825,Richmond upon Thames ,1266,965.0,172.0,576.0,8.0,26.0,42.0,81.0,28.0,32.0,301.0,153.0,63.0,51.0,13.0,21.0
E01003826,Richmond upon Thames ,1235,865.0,174.0,474.0,5.0,17.0,43.0,72.0,54.0,26.0,370.0,147.0,62.0,63.0,63.0,35.0
E01003827,Richmond upon Thames ,1316,1055.0,161.0,650.0,4.0,24.0,64.0,94.0,34.0,24.0,261.0,116.0,50.0,52.0,23.0,20.0
E01003828,Richmond upon Thames ,1105,788.0,137.0,454.0,4.0,27.0,55.0,67.0,15.0,29.0,317.0,180.0,57.0,44.0,22.0,14.0
E01003829,Richmond upon Thames ,1220,848.0,175.0,470.0,4.0,10.0,32.0,66.0,59.0,32.0,372.0,139.0,72.0,65.0,55.0,41.0
E01003830,Richmond upon Thames ,1273,927.0,152.0,517.0,9.0,41.0,51.0,77.0,46.0,34.0,346.0,158.0,79.0,66.0,17.0,26.0
E01003831,Richmond upon Thames ,1154,864.0,160.0,536.0,4.0,21.0,29.0,58.0,36.0,20.0,290.0,133.0,42.0,60.0,35.0,20.0
E01003832,Richmond upon Thames ,1065,709.0,127.0,430.0,1.0,10.0,31.0,39.0,44.0,27.0,356.0,113.0,52.0,59.0,93.0,39.0
E01003833,Richmond upon Thames ,1029,798.0,142.0,496.0,5.0,12.0,26.0,52.0,45.0,20.0,231.0,105.0,39.0,39.0,29.0,19.0
E01003834,Richmond upon Thames ,1352,941.0,112.0,524.0,6.0,30.0,53.0,75.0,36.0,105.0,411.0,128.0,182.0,43.0,46.0,12.0
E01003835,Richmond upon Thames ,1062,807.0,134.0,442.0,9.0,37.0,56.0,86.0,21.0,22.0,255.0,87.0,72.0,62.0,19.0,15.0
E01003836,Richmond upon Thames ,1034,673.0,94.0,398.0,3.0,23.0,33.0,57.0,27.0,38.0,361.0,128.0,78.0,73.0,56.0,26.0
E01003837,Richmond upon Thames ,1273,883.0,136.0,504.0,5.0,39.0,63.0,77.0,34.0,25.0,390.0,186.0,64.0,85.0,32.0,23.0
E01003838,Richmond upon Thames ,1318,1041.0,149.0,620.0,6.0,39.0,65.0,81.0,56.0,25.0,277.0,106.0,68.0,64.0,18.0,21.0
E01003839,Richmond upon Thames ,1390,1040.0,143.0,632.0,5.0,21.0,57.0,92.0,57.0,33.0,350.0,122.0,63.0,88.0,46.0,31.0
E01003840,Richmond upon Thames ,1174,869.0,143.0,457.0,3.0,28.0,40.0,92.0,65.0,41.0,305.0,109.0,70.0,77.0,20.0,29.0
E01003841,Richmond upon Thames ,1389,943.0,177.0,501.0,10.0,20.0,37.0,64.0,83.0,51.0,446.0,116.0,121.0,96.0,73.0,40.0
E01003842,Richmond upon Thames ,1215,868.0,165.0,502.0,5.0,7.0,22.0,71.0,57.0,39.0,347.0,137.0,77.0,83.0,38.0,12.0
E01003843,Richmond upon Thames ,1457,1007.0,208.0,518.0,11.0,18.0,44.0,89.0,51.0,68.0,450.0,178.0,84.0,96.0,50.0,42.0
E01003844,Richmond upon Thames ,1070,776.0,147.0,443.0,3.0,17.0,31.0,58.0,39.0,38.0,294.0,154.0,59.0,36.0,34.0,11.0
E01003845,Richmond upon Thames ,1190,820.0,150.0,458.0,4.0,18.0,43.0,82.0,31.0,34.0,370.0,199.0,63.0,56.0,27.0,25.0
E01003846,Richmond upon Thames ,1213,884.0,125.0,476.0,2.0,50.0,81.0,96.0,29.0,25.0,329.0,121.0,95.0,83.0,9.0,21.0
E01003847,Richmond upon Thames ,1238,960.0,97.0,614.0,3.0,31.0,66.0,92.0,31.0,26.0,278.0,142.0,53.0,52.0,16.0,15.0
E01003848,Richmond upon Thames ,1386,1132.0,158.0,709.0,5.0,29.0,59.0,105.0,51.0,16.0,254.0,100.0,52.0,64.0,22.0,16.0
E01003849,Richmond upon Thames ,1122,824.0,100.0,475.0,6.0,39.0,61.0,91.0,37.0,15.0,298.0,142.0,41.0,69.0,18.0,28.0
E01003851,Richmond upon Thames ,1171,854.0,103.0,480.0,15.0,39.0,68.0,109.0,15.0,25.0,317.0,146.0,53.0,90.0,5.0,23.0
E01003852,Richmond upon Thames ,1011,762.0,70.0,467.0,11.0,26.0,59.0,74.0,33.0,22.0,249.0,110.0,48.0,48.0,19.0,24.0
E01003853,Richmond upon Thames ,1097,760.0,98.0,403.0,8.0,35.0,61.0,86.0,58.0,11.0,337.0,135.0,60.0,75.0,39.0,28.0
E01003854,Richmond upon Thames ,1058,810.0,79.0,456.0,5.0,47.0,59.0,110.0,32.0,22.0,248.0,96.0,45.0,63.0,17.0,27.0
E01003855,Richmond upon Thames ,1309,981.0,119.0,602.0,3.0,36.0,40.0,102.0,45.0,34.0,328.0,98.0,76.0,56.0,63.0,35.0
E01003856,Richmond upon Thames ,1237,1054.0,120.0,668.0,3.0,40.0,50.0,118.0,32.0,23.0,183.0,75.0,24.0,49.0,20.0,15.0
E01003857,Richmond upon Thames ,1290,1034.0,125.0,607.0,4.0,46.0,79.0,112.0,39.0,22.0,256.0,103.0,43.0,69.0,15.0,26.0
E01003858,Richmond upon Thames ,1205,928.0,83.0,563.0,6.0,56.0,72.0,96.0,33.0,19.0,277.0,109.0,49.0,78.0,16.0,25.0
E01003859,Richmond upon Thames ,1116,847.0,120.0,500.0,6.0,27.0,59.0,81.0,35.0,19.0,269.0,113.0,57.0,71.0,5.0,23.0
E01003860,Richmond upon Thames ,1389,1121.0,101.0,723.0,7.0,55.0,63.0,114.0,36.0,22.0,268.0,108.0,53.0,62.0,22.0,23.0
E01003861,Richmond upon Thames ,1405,1168.0,95.0,835.0,1.0,33.0,50.0,92.0,41.0,21.0,237.0,81.0,55.0,58.0,23.0,20.0
E01003862,Richmond upon Thames ,1034,780.0,121.0,475.0,5.0,19.0,41.0,59.0,41.0,19.0,254.0,116.0,40.0,47.0,31.0,20.0
E01003863,Richmond upon Thames ,990,721.0,90.0,418.0,7.0,23.0,39.0,93.0,31.0,20.0,269.0,111.0,44.0,61.0,29.0,24.0
E01003864,Richmond upon Thames ,1121,847.0,95.0,510.0,3.0,35.0,52.0,84.0,53.0,15.0,274.0,128.0,58.0,56.0,12.0,20.0
E01003865,Richmond upon Thames ,940,719.0,108.0,412.0,2.0,19.0,41.0,75.0,42.0,20.0,221.0,97.0,45.0,34.0,25.0,20.0
E01003866,Richmond upon Thames ,1121,886.0,113.0,553.0,5.0,28.0,65.0,81.0,22.0,19.0,235.0,86.0,47.0,70.0,9.0,23.0
E01003867,Richmond upon Thames ,1106,844.0,86.0,530.0,2.0,21.0,42.0,88.0,31.0,44.0,262.0,91.0,76.0,47.0,27.0,21.0
E01003868,Richmond upon Thames ,1135,929.0,94.0,584.0,3.0,30.0,63.0,108.0,30.0,17.0,206.0,86.0,35.0,53.0,15.0,17.0
E01003869,Richmond upon Thames ,1265,1016.0,122.0,654.0,2.0,40.0,48.0,75.0,44.0,31.0,249.0,103.0,52.0,57.0,19.0,18.0
E01003870,Richmond upon Thames ,1353,1082.0,139.0,698.0,7.0,32.0,45.0,81.0,35.0,45.0,271.0,103.0,64.0,70.0,15.0,19.0
E01003871,Richmond upon Thames ,1171,954.0,124.0,549.0,12.0,47.0,80.0,96.0,22.0,24.0,217.0,76.0,42.0,61.0,11.0,27.0
E01003872,Richmond upon Thames ,1102,876.0,93.0,568.0,13.0,37.0,51.0,77.0,21.0,16.0,226.0,92.0,46.0,64.0,9.0,15.0
E01003873,Richmond upon Thames ,1249,1003.0,94.0,655.0,6.0,37.0,71.0,95.0,30.0,15.0,246.0,92.0,45.0,69.0,14.0,26.0
E01003874,Richmond upon Thames ,1235,1009.0,76.0,680.0,7.0,44.0,58.0,99.0,33.0,12.0,226.0,89.0,38.0,39.0,33.0,27.0
E01003875,Richmond upon Thames ,1123,777.0,82.0,465.0,3.0,45.0,48.0,90.0,23.0,21.0,346.0,126.0,72.0,101.0,24.0,23.0
E01003876,Richmond upon Thames ,1303,1014.0,94.0,664.0,8.0,51.0,52.0,95.0,33.0,17.0,289.0,131.0,61.0,46.0,15.0,36.0
E01003877,Richmond upon Thames ,1082,809.0,84.0,501.0,3.0,39.0,57.0,86.0,28.0,11.0,273.0,127.0,43.0,78.0,7.0,18.0
E01003878,Richmond upon Thames ,1032,725.0,122.0,387.0,6.0,25.0,45.0,77.0,36.0,27.0,307.0,130.0,53.0,52.0,38.0,34.0
E01003879,Richmond upon Thames ,1245,859.0,64.0,483.0,7.0,37.0,54.0,114.0,24.0,76.0,386.0,94.0,190.0,70.0,5.0,27.0
E01003880,Richmond upon Thames ,1077,842.0,134.0,469.0,5.0,31.0,63.0,97.0,21.0,22.0,235.0,105.0,52.0,57.0,10.0,11.0
E01003881,Richmond upon Thames ,1559,979.0,67.0,377.0,4.0,25.0,42.0,79.0,20.0,365.0,580.0,109.0,397.0,42.0,21.0,11.0
E01003882,Richmond upon Thames ,1338,1081.0,130.0,686.0,6.0,33.0,61.0,107.0,28.0,30.0,257.0,100.0,62.0,54.0,20.0,21.0
E01003883,Richmond upon Thames ,1409,1198.0,121.0,831.0,4.0,19.0,52.0,115.0,25.0,31.0,211.0,99.0,26.0,51.0,18.0,17.0
E01003884,Richmond upon Thames ,1209,902.0,104.0,540.0,7.0,45.0,48.0,94.0,29.0,35.0,307.0,126.0,73.0,54.0,32.0,22.0
E01003885,Richmond upon Thames ,1098,869.0,115.0,524.0,2.0,28.0,50.0,92.0,26.0,32.0,229.0,81.0,55.0,55.0,23.0,15.0
E01003886,Richmond upon Thames ,1234,999.0,143.0,615.0,4.0,27.0,59.0,88.0,30.0,33.0,235.0,98.0,66.0,46.0,9.0,16.0
E01003887,Richmond upon Thames ,1294,1048.0,132.0,640.0,8.0,37.0,59.0,91.0,36.0,45.0,246.0,117.0,52.0,48.0,14.0,15.0
E01003888,Richmond upon Thames ,1391,1034.0,138.0,636.0,4.0,24.0,44.0,82.0,50.0,56.0,357.0,156.0,76.0,55.0,48.0,22.0
E01003889,Richmond upon Thames ,1294,985.0,153.0,593.0,4.0,42.0,66.0,80.0,29.0,18.0,309.0,169.0,53.0,50.0,14.0,23.0
E01003890,Richmond upon Thames ,1146,882.0,132.0,526.0,7.0,14.0,52.0,71.0,27.0,53.0,264.0,122.0,68.0,51.0,8.0,15.0
E01003891,Richmond upon Thames ,1322,995.0,117.0,595.0,8.0,38.0,75.0,88.0,31.0,43.0,327.0,191.0,59.0,43.0,18.0,16.0
E01003892,Richmond upon Thames ,1470,1115.0,119.0,685.0,12.0,44.0,86.0,115.0,37.0,17.0,355.0,163.0,47.0,100.0,15.0,30.0
E01003893,Richmond upon Thames ,1212,947.0,96.0,582.0,5.0,30.0,70.0,104.0,31.0,29.0,265.0,130.0,47.0,50.0,11.0,27.0
E01003894,Richmond upon Thames ,1265,1035.0,109.0,640.0,5.0,38.0,62.0,116.0,44.0,21.0,230.0,100.0,48.0,50.0,14.0,18.0
E01003895,Richmond upon Thames ,1268,1005.0,143.0,569.0,9.0,42.0,70.0,109.0,35.0,28.0,263.0,116.0,48.0,63.0,22.0,14.0
E01003896,Richmond upon Thames ,1342,1093.0,108.0,697.0,2.0,44.0,58.0,86.0,37.0,61.0,249.0,85.0,86.0,50.0,9.0,19.0
E01003897,Richmond upon Thames ,1426,1177.0,113.0,794.0,3.0,36.0,57.0,81.0,39.0,54.0,249.0,80.0,106.0,34.0,18.0,11.0
E01003898,Richmond upon Thames ,1128,961.0,102.0,616.0,8.0,31.0,58.0,102.0,24.0,20.0,167.0,74.0,32.0,34.0,13.0,14.0
E01003899,Richmond upon Thames ,1032,836.0,119.0,549.0,4.0,21.0,40.0,62.0,21.0,20.0,196.0,96.0,30.0,41.0,13.0,16.0
E01003900,Richmond upon Thames ,1119,796.0,174.0,367.0,3.0,21.0,49.0,83.0,54.0,45.0,323.0,116.0,72.0,54.0,50.0,31.0
E01003901,Richmond upon Thames ,1149,930.0,160.0,541.0,7.0,17.0,42.0,97.0,33.0,33.0,219.0,90.0,54.0,45.0,16.0,14.0
E01003902,Richmond upon Thames ,928,717.0,134.0,405.0,5.0,23.0,34.0,63.0,26.0,27.0,211.0,107.0,43.0,37.0,10.0,14.0
E01003903,Richmond upon Thames ,1172,854.0,147.0,447.0,4.0,21.0,46.0,93.0,34.0,62.0,318.0,128.0,76.0,56.0,39.0,19.0
E01003904,Richmond upon Thames ,1119,882.0,136.0,531.0,2.0,22.0,45.0,73.0,39.0,34.0,237.0,102.0,61.0,31.0,23.0,20.0
E01003905,Richmond upon Thames ,1056,827.0,119.0,534.0,7.0,14.0,26.0,59.0,32.0,36.0,229.0,101.0,53.0,39.0,13.0,23.0
E01003906,Richmond upon Thames ,1173,883.0,151.0,524.0,6.0,20.0,40.0,68.0,43.0,31.0,290.0,130.0,51.0,53.0,33.0,23.0
E01003907,Richmond upon Thames ,1221,830.0,157.0,469.0,4.0,17.0,28.0,56.0,50.0,49.0,391.0,148.0,88.0,81.0,49.0,25.0
E01003908,Richmond upon Thames ,1324,993.0,191.0,543.0,4.0,21.0,45.0,91.0,43.0,55.0,331.0,164.0,85.0,42.0,14.0,26.0
E01003909,Richmond upon Thames ,1134,833.0,150.0,468.0,3.0,27.0,36.0,65.0,36.0,48.0,301.0,141.0,69.0,29.0,30.0,32.0
E01003910,Richmond upon Thames ,1149,868.0,158.0,506.0,2.0,22.0,38.0,76.0,25.0,41.0,281.0,162.0,42.0,39.0,16.0,22.0
E01003911,Southwark ,1451,1081.0,204.0,574.0,9.0,10.0,39.0,73.0,111.0,61.0,370.0,51.0,141.0,75.0,49.0,54.0
E01003912,Southwark ,1095,691.0,147.0,322.0,5.0,7.0,17.0,26.0,95.0,72.0,404.0,60.0,129.0,57.0,93.0,65.0
E01003913,Southwark ,1494,1096.0,118.0,639.0,4.0,31.0,58.0,98.0,63.0,85.0,398.0,97.0,156.0,43.0,64.0,38.0
E01003914,Southwark ,1464,1116.0,138.0,596.0,8.0,35.0,56.0,116.0,98.0,69.0,348.0,88.0,135.0,41.0,44.0,40.0
E01003915,Southwark ,1511,1109.0,169.0,581.0,9.0,15.0,40.0,69.0,123.0,103.0,402.0,91.0,129.0,51.0,88.0,43.0
E01003916,Southwark ,1762,1289.0,180.0,673.0,3.0,17.0,51.0,83.0,126.0,156.0,473.0,66.0,254.0,46.0,46.0,61.0
E01003917,Southwark ,1413,1024.0,165.0,555.0,1.0,22.0,40.0,85.0,87.0,69.0,389.0,113.0,103.0,47.0,83.0,43.0
E01003918,Southwark ,1173,767.0,151.0,371.0,3.0,11.0,26.0,42.0,96.0,67.0,406.0,96.0,117.0,66.0,70.0,57.0
E01003919,Southwark ,1426,1044.0,134.0,583.0,6.0,19.0,45.0,89.0,75.0,93.0,382.0,80.0,147.0,45.0,70.0,40.0
E01003920,Southwark ,1318,920.0,166.0,469.0,3.0,17.0,21.0,53.0,107.0,84.0,398.0,96.0,117.0,50.0,85.0,50.0
E01003921,Southwark ,1164,811.0,153.0,429.0,4.0,10.0,21.0,39.0,101.0,54.0,353.0,60.0,93.0,39.0,106.0,55.0
E01003922,Southwark ,1453,1046.0,192.0,538.0,4.0,18.0,43.0,74.0,103.0,74.0,407.0,87.0,121.0,63.0,56.0,80.0
E01003923,Southwark ,1402,1089.0,142.0,646.0,3.0,17.0,36.0,81.0,100.0,64.0,313.0,81.0,115.0,37.0,40.0,40.0
E01003924,Southwark ,1433,1011.0,214.0,494.0,6.0,13.0,40.0,56.0,116.0,72.0,422.0,83.0,125.0,60.0,88.0,66.0
E01003925,Southwark ,953,658.0,128.0,319.0,3.0,9.0,27.0,38.0,79.0,55.0,295.0,69.0,96.0,42.0,54.0,34.0
E01003926,Southwark ,1051,717.0,127.0,379.0,3.0,3.0,23.0,40.0,72.0,70.0,334.0,75.0,117.0,40.0,57.0,45.0
E01003927,Southwark ,2084,1485.0,98.0,979.0,2.0,25.0,45.0,116.0,77.0,143.0,599.0,71.0,411.0,32.0,51.0,34.0
E01003929,Southwark ,1883,1537.0,129.0,1033.0,4.0,39.0,48.0,127.0,82.0,75.0,346.0,81.0,152.0,33.0,48.0,32.0
E01003930,Southwark ,1308,789.0,68.0,349.0,2.0,13.0,29.0,41.0,86.0,201.0,519.0,44.0,370.0,24.0,48.0,33.0
E01003932,Southwark ,1309,877.0,121.0,465.0,5.0,11.0,35.0,37.0,118.0,85.0,432.0,64.0,196.0,36.0,93.0,43.0
E01003933,Southwark ,1515,932.0,98.0,468.0,0.0,20.0,19.0,46.0,68.0,213.0,583.0,86.0,364.0,51.0,47.0,35.0
E01003934,Southwark ,1165,858.0,75.0,515.0,2.0,39.0,37.0,90.0,66.0,34.0,307.0,101.0,91.0,32.0,58.0,25.0
E01003935,Southwark ,1168,646.0,54.0,393.0,2.0,17.0,17.0,37.0,53.0,73.0,522.0,49.0,385.0,30.0,44.0,14.0
E01003936,Southwark ,1731,1063.0,57.0,700.0,3.0,19.0,21.0,66.0,25.0,172.0,668.0,26.0,591.0,16.0,15.0,20.0
E01003937,Southwark ,1382,1098.0,84.0,741.0,3.0,15.0,30.0,91.0,56.0,78.0,284.0,34.0,169.0,23.0,29.0,29.0
E01003938,Southwark ,1446,1063.0,142.0,660.0,4.0,17.0,23.0,60.0,98.0,59.0,383.0,64.0,176.0,41.0,58.0,44.0
E01003939,Southwark ,1593,1261.0,116.0,886.0,2.0,24.0,20.0,85.0,71.0,57.0,332.0,41.0,183.0,40.0,36.0,32.0
E01003940,Southwark ,1107,760.0,104.0,426.0,7.0,8.0,25.0,36.0,90.0,64.0,347.0,63.0,144.0,56.0,44.0,40.0
E01003941,Southwark ,1645,1280.0,98.0,876.0,9.0,42.0,44.0,84.0,63.0,64.0,365.0,53.0,193.0,40.0,44.0,35.0
E01003942,Southwark ,1275,743.0,112.0,379.0,5.0,10.0,18.0,40.0,61.0,118.0,532.0,48.0,330.0,52.0,57.0,45.0
E01003943,Southwark ,1017,696.0,124.0,386.0,6.0,8.0,17.0,23.0,62.0,70.0,321.0,43.0,129.0,49.0,52.0,48.0
E01003945,Southwark ,1247,968.0,110.0,588.0,12.0,36.0,63.0,91.0,36.0,32.0,279.0,112.0,57.0,48.0,26.0,36.0
E01003946,Southwark ,1230,882.0,121.0,499.0,16.0,43.0,49.0,65.0,61.0,28.0,348.0,140.0,78.0,57.0,37.0,36.0
E01003947,Southwark ,1027,694.0,132.0,332.0,3.0,15.0,21.0,49.0,98.0,44.0,333.0,89.0,86.0,55.0,65.0,38.0
E01003948,Southwark ,1219,935.0,118.0,588.0,9.0,24.0,50.0,80.0,50.0,16.0,284.0,81.0,45.0,54.0,77.0,27.0
E01003949,Southwark ,1473,1191.0,131.0,718.0,5.0,44.0,66.0,145.0,52.0,30.0,282.0,88.0,57.0,49.0,58.0,30.0
E01003950,Southwark ,1421,1011.0,155.0,523.0,9.0,17.0,49.0,62.0,123.0,73.0,410.0,114.0,93.0,54.0,88.0,61.0
E01003951,Southwark ,1118,737.0,105.0,390.0,6.0,44.0,59.0,77.0,36.0,20.0,381.0,103.0,169.0,55.0,28.0,26.0
E01003952,Southwark ,1295,1041.0,106.0,657.0,5.0,35.0,46.0,104.0,56.0,32.0,254.0,80.0,72.0,48.0,32.0,22.0
E01003953,Southwark ,1734,1426.0,138.0,926.0,7.0,30.0,54.0,138.0,80.0,53.0,308.0,110.0,62.0,40.0,60.0,36.0
E01003954,Southwark ,1230,986.0,140.0,612.0,9.0,18.0,46.0,86.0,48.0,27.0,244.0,96.0,44.0,36.0,39.0,29.0
E01003955,Southwark ,1454,1156.0,122.0,738.0,7.0,23.0,53.0,110.0,65.0,38.0,298.0,85.0,64.0,54.0,59.0,36.0
E01003956,Southwark ,1318,1085.0,121.0,721.0,4.0,27.0,47.0,92.0,53.0,20.0,233.0,84.0,52.0,34.0,43.0,20.0
E01003957,Southwark ,1346,1047.0,131.0,643.0,3.0,30.0,54.0,100.0,49.0,37.0,299.0,98.0,77.0,54.0,43.0,27.0
E01003958,Southwark ,1266,995.0,142.0,581.0,2.0,32.0,68.0,101.0,50.0,19.0,271.0,77.0,66.0,52.0,48.0,28.0
E01003960,Southwark ,1485,1043.0,119.0,611.0,3.0,18.0,38.0,65.0,68.0,121.0,442.0,70.0,223.0,61.0,47.0,41.0
E01003961,Southwark ,1534,971.0,193.0,476.0,8.0,7.0,27.0,62.0,102.0,96.0,563.0,162.0,164.0,59.0,103.0,75.0
E01003963,Southwark ,1220,798.0,165.0,371.0,6.0,18.0,20.0,52.0,103.0,63.0,422.0,59.0,149.0,67.0,81.0,66.0
E01003964,Southwark ,1522,1082.0,199.0,541.0,2.0,27.0,43.0,80.0,103.0,87.0,440.0,85.0,150.0,52.0,90.0,63.0
E01003966,Southwark ,1499,974.0,184.0,474.0,1.0,17.0,28.0,63.0,95.0,112.0,525.0,94.0,226.0,61.0,67.0,77.0
E01003967,Southwark ,1250,894.0,177.0,425.0,6.0,12.0,31.0,29.0,144.0,70.0,356.0,69.0,108.0,58.0,48.0,73.0
E01003968,Southwark ,1027,691.0,135.0,329.0,3.0,3.0,14.0,27.0,104.0,76.0,336.0,80.0,79.0,53.0,58.0,66.0
E01003969,Southwark ,1516,1118.0,156.0,614.0,9.0,22.0,55.0,104.0,77.0,81.0,398.0,65.0,183.0,48.0,57.0,45.0
E01003970,Southwark ,1078,710.0,145.0,335.0,2.0,7.0,33.0,36.0,85.0,67.0,368.0,90.0,116.0,56.0,63.0,43.0
E01003971,Southwark ,1193,785.0,169.0,332.0,3.0,10.0,29.0,38.0,146.0,58.0,408.0,75.0,121.0,77.0,67.0,68.0
E01003972,Southwark ,1251,920.0,148.0,479.0,4.0,13.0,35.0,77.0,82.0,82.0,331.0,53.0,112.0,62.0,49.0,55.0
E01003973,Southwark ,1221,899.0,165.0,461.0,5.0,10.0,37.0,72.0,93.0,56.0,322.0,67.0,107.0,57.0,48.0,43.0
E01003974,Southwark ,922,588.0,142.0,267.0,3.0,4.0,17.0,42.0,64.0,49.0,334.0,73.0,102.0,62.0,49.0,48.0
E01003975,Southwark ,1175,805.0,124.0,475.0,1.0,4.0,13.0,45.0,79.0,64.0,370.0,47.0,126.0,62.0,83.0,52.0
E01003976,Southwark ,1576,1204.0,128.0,784.0,2.0,21.0,30.0,87.0,95.0,57.0,372.0,69.0,141.0,63.0,63.0,36.0
E01003977,Southwark ,1321,893.0,136.0,504.0,5.0,18.0,27.0,57.0,92.0,54.0,428.0,100.0,111.0,63.0,88.0,66.0
E01003978,Southwark ,1509,1162.0,127.0,760.0,1.0,13.0,36.0,68.0,97.0,60.0,347.0,31.0,169.0,41.0,64.0,42.0
E01003979,Southwark ,1442,1039.0,102.0,644.0,1.0,24.0,27.0,74.0,82.0,85.0,403.0,70.0,182.0,29.0,70.0,52.0
E01003980,Southwark ,1608,1001.0,167.0,533.0,5.0,7.0,29.0,60.0,81.0,119.0,607.0,103.0,324.0,38.0,96.0,46.0
E01003981,Southwark ,1455,968.0,79.0,602.0,8.0,17.0,30.0,66.0,51.0,115.0,487.0,73.0,298.0,35.0,57.0,24.0
E01003983,Southwark ,1398,923.0,173.0,411.0,4.0,10.0,26.0,41.0,142.0,116.0,475.0,97.0,151.0,79.0,75.0,73.0
E01003984,Southwark ,1604,1129.0,179.0,592.0,3.0,22.0,44.0,63.0,117.0,109.0,475.0,128.0,138.0,52.0,83.0,74.0
E01003986,Southwark ,883,582.0,105.0,298.0,0.0,7.0,16.0,35.0,80.0,41.0,301.0,74.0,72.0,42.0,67.0,46.0
E01003987,Southwark ,1296,842.0,159.0,440.0,3.0,15.0,20.0,57.0,86.0,62.0,454.0,125.0,140.0,65.0,79.0,45.0
E01003988,Southwark ,1628,1108.0,216.0,544.0,9.0,19.0,29.0,62.0,133.0,96.0,520.0,133.0,142.0,78.0,92.0,75.0
E01003989,Southwark ,1364,952.0,204.0,387.0,9.0,14.0,34.0,61.0,134.0,109.0,412.0,57.0,155.0,90.0,42.0,68.0
E01003990,Southwark ,1527,1038.0,187.0,504.0,3.0,13.0,36.0,68.0,133.0,94.0,489.0,113.0,150.0,78.0,70.0,78.0
E01003991,Southwark ,925,601.0,123.0,312.0,4.0,12.0,13.0,37.0,57.0,43.0,324.0,116.0,87.0,32.0,45.0,44.0
E01003992,Southwark ,1069,717.0,131.0,366.0,6.0,9.0,24.0,35.0,77.0,69.0,352.0,73.0,135.0,47.0,51.0,46.0
E01003993,Southwark ,1230,868.0,166.0,438.0,7.0,5.0,24.0,45.0,102.0,81.0,362.0,64.0,124.0,39.0,71.0,64.0
E01003994,Southwark ,1215,843.0,145.0,430.0,5.0,19.0,31.0,62.0,85.0,66.0,372.0,71.0,145.0,32.0,72.0,52.0
E01003995,Southwark ,1075,820.0,144.0,439.0,4.0,14.0,27.0,60.0,92.0,40.0,255.0,52.0,67.0,29.0,77.0,30.0
E01003997,Southwark ,963,696.0,109.0,381.0,2.0,14.0,29.0,36.0,65.0,60.0,267.0,48.0,116.0,36.0,31.0,36.0
E01003998,Southwark ,1114,861.0,96.0,528.0,4.0,22.0,34.0,67.0,66.0,44.0,253.0,83.0,75.0,17.0,48.0,30.0
E01003999,Southwark ,1118,878.0,120.0,517.0,2.0,17.0,33.0,55.0,85.0,49.0,240.0,55.0,72.0,38.0,52.0,23.0
E01004000,Southwark ,1469,1061.0,165.0,564.0,6.0,22.0,33.0,93.0,88.0,90.0,408.0,110.0,101.0,39.0,90.0,68.0
E01004001,Southwark ,1239,776.0,162.0,365.0,3.0,15.0,34.0,66.0,78.0,53.0,463.0,114.0,103.0,59.0,112.0,75.0
E01004002,Southwark ,1252,950.0,129.0,526.0,2.0,27.0,59.0,85.0,80.0,42.0,302.0,82.0,76.0,45.0,73.0,26.0
E01004003,Southwark ,1312,905.0,175.0,421.0,3.0,11.0,40.0,59.0,130.0,66.0,407.0,105.0,80.0,55.0,113.0,54.0
E01004004,Southwark ,1967,1479.0,217.0,765.0,10.0,50.0,79.0,112.0,135.0,111.0,488.0,108.0,139.0,64.0,106.0,71.0
E01004005,Southwark ,1578,1067.0,188.0,525.0,8.0,23.0,29.0,77.0,150.0,67.0,511.0,99.0,120.0,71.0,133.0,88.0
E01004006,Southwark ,1563,1136.0,184.0,550.0,4.0,15.0,53.0,86.0,149.0,95.0,427.0,95.0,120.0,45.0,111.0,56.0
E01004007,Southwark ,882,572.0,127.0,272.0,3.0,3.0,23.0,21.0,65.0,58.0,310.0,64.0,124.0,40.0,51.0,31.0
E01004008,Southwark ,1598,1071.0,176.0,512.0,9.0,16.0,44.0,53.0,161.0,100.0,527.0,105.0,178.0,78.0,80.0,86.0
E01004010,Southwark ,1139,823.0,148.0,392.0,4.0,15.0,36.0,65.0,92.0,71.0,316.0,52.0,106.0,55.0,54.0,49.0
E01004011,Southwark ,1474,1012.0,202.0,503.0,4.0,10.0,30.0,42.0,131.0,90.0,462.0,87.0,180.0,63.0,66.0,66.0
