LSOA21CD,Borough,Total: All households,1 room,2 rooms,3 rooms,4 rooms,5 rooms,6 rooms,7 rooms,8 rooms,9 or more rooms
E01035669,Tower Hamlets ,641,23.0,192.0,272.0,108.0,37.0,8.0,0.0,0.0,1.0
E01004264,Tower Hamlets ,442,4.0,65.0,171.0,144.0,43.0,7.0,4.0,0.0,4.0
E01032785,Tower Hamlets ,1024,3.0,242.0,606.0,121.0,48.0,2.0,2.0,0.0,0.0
E01032786,Tower Hamlets ,621,33.0,129.0,386.0,60.0,7.0,6.0,0.0,0.0,0.0
E01035670,Tower Hamlets ,836,17.0,139.0,316.0,225.0,98.0,19.0,11.0,2.0,9.0
E01004207,Tower Hamlets ,512,29.0,97.0,214.0,103.0,35.0,22.0,7.0,3.0,2.0
E01004209,Tower Hamlets ,453,16.0,96.0,217.0,116.0,6.0,2.0,0.0,0.0,0.0
E01004212,Tower Hamlets ,783,7.0,312.0,295.0,135.0,25.0,6.0,2.0,0.0,1.0
E01032787,Tower Hamlets ,777,21.0,137.0,333.0,222.0,52.0,4.0,3.0,3.0,2.0
E01004240,Tower Hamlets ,543,2.0,57.0,291.0,129.0,48.0,12.0,3.0,0.0,1.0
E01004241,Tower Hamlets ,544,1.0,102.0,208.0,190.0,33.0,8.0,0.0,1.0,1.0
E01004267,Tower Hamlets ,898,27.0,278.0,367.0,116.0,56.0,25.0,8.0,7.0,14.0
E01004268,Tower Hamlets ,731,24.0,411.0,170.0,91.0,32.0,3.0,0.0,0.0,0.0
E01035671,Tower Hamlets ,890,23.0,318.0,346.0,159.0,34.0,7.0,0.0,1.0,2.0
E01035672,Tower Hamlets ,1013,45.0,274.0,409.0,226.0,44.0,10.0,1.0,3.0,1.0
E01035673,Tower Hamlets ,454,7.0,170.0,161.0,86.0,22.0,7.0,0.0,1.0,0.0
E01004205,Tower Hamlets ,764,26.0,252.0,280.0,128.0,59.0,10.0,9.0,0.0,0.0
E01004206,Tower Hamlets ,548,54.0,138.0,149.0,163.0,31.0,8.0,1.0,3.0,1.0
E01004208,Tower Hamlets ,723,52.0,232.0,276.0,93.0,55.0,10.0,2.0,1.0,2.0
E01004211,Tower Hamlets ,743,35.0,318.0,198.0,126.0,39.0,11.0,13.0,1.0,2.0
E01004270,Tower Hamlets ,841,15.0,121.0,291.0,195.0,154.0,52.0,9.0,2.0,2.0
E01004271,Tower Hamlets ,907,7.0,174.0,499.0,186.0,32.0,4.0,3.0,2.0,0.0
E01004272,Tower Hamlets ,874,4.0,189.0,350.0,225.0,96.0,0.0,6.0,4.0,0.0
E01035674,Tower Hamlets ,567,20.0,190.0,242.0,75.0,28.0,9.0,3.0,0.0,0.0
E01035675,Tower Hamlets ,654,24.0,144.0,261.0,161.0,37.0,19.0,8.0,0.0,0.0
E01035676,Tower Hamlets ,479,4.0,93.0,146.0,135.0,63.0,21.0,17.0,0.0,0.0
E01035677,Tower Hamlets ,595,4.0,176.0,248.0,131.0,30.0,6.0,0.0,0.0,0.0
E01004306,Tower Hamlets ,689,21.0,187.0,220.0,131.0,62.0,32.0,20.0,6.0,10.0
E01004307,Tower Hamlets ,1027,65.0,387.0,435.0,94.0,30.0,6.0,3.0,2.0,5.0
E01004308,Tower Hamlets ,507,9.0,95.0,193.0,158.0,37.0,5.0,10.0,0.0,0.0
E01004309,Tower Hamlets ,941,29.0,356.0,297.0,173.0,61.0,7.0,13.0,1.0,4.0
E01004310,Tower Hamlets ,844,16.0,303.0,339.0,130.0,35.0,15.0,5.0,1.0,0.0
E01004283,Tower Hamlets ,734,16.0,159.0,263.0,227.0,49.0,10.0,8.0,2.0,0.0
E01004287,Tower Hamlets ,882,5.0,266.0,398.0,120.0,85.0,8.0,0.0,0.0,0.0
E01004289,Tower Hamlets ,661,19.0,112.0,172.0,236.0,85.0,19.0,11.0,7.0,0.0
E01004290,Tower Hamlets ,772,12.0,244.0,256.0,161.0,80.0,11.0,2.0,5.0,1.0
E01004322,Tower Hamlets ,524,31.0,161.0,219.0,86.0,24.0,3.0,0.0,0.0,0.0
E01004323,Tower Hamlets ,476,14.0,101.0,174.0,61.0,54.0,54.0,8.0,6.0,4.0
E01004324,Tower Hamlets ,515,21.0,86.0,195.0,137.0,56.0,14.0,5.0,1.0,0.0
E01004326,Tower Hamlets ,769,70.0,224.0,358.0,106.0,8.0,2.0,0.0,1.0,0.0
E01004245,Tower Hamlets ,1071,40.0,310.0,453.0,149.0,82.0,34.0,2.0,1.0,0.0
E01004248,Tower Hamlets ,619,0.0,126.0,257.0,184.0,44.0,7.0,0.0,1.0,0.0
E01004249,Tower Hamlets ,777,14.0,194.0,237.0,253.0,63.0,8.0,6.0,0.0,2.0
E01035678,Tower Hamlets ,753,6.0,197.0,299.0,155.0,70.0,21.0,5.0,0.0,0.0
E01035679,Tower Hamlets ,637,0.0,167.0,253.0,172.0,37.0,7.0,1.0,0.0,0.0
E01004286,Tower Hamlets ,856,7.0,200.0,271.0,220.0,112.0,29.0,11.0,4.0,2.0
E01004288,Tower Hamlets ,609,7.0,113.0,308.0,125.0,32.0,15.0,9.0,0.0,0.0
E01035680,Tower Hamlets ,733,2.0,213.0,369.0,107.0,32.0,5.0,3.0,2.0,0.0
E01035681,Tower Hamlets ,629,4.0,160.0,196.0,121.0,89.0,42.0,15.0,2.0,0.0
E01035682,Tower Hamlets ,495,12.0,138.0,186.0,94.0,45.0,17.0,2.0,1.0,0.0
E01035683,Tower Hamlets ,489,2.0,96.0,160.0,95.0,104.0,18.0,11.0,1.0,2.0
E01004243,Tower Hamlets ,458,7.0,73.0,205.0,109.0,21.0,6.0,35.0,2.0,0.0
E01004244,Tower Hamlets ,706,18.0,168.0,147.0,302.0,55.0,8.0,3.0,0.0,5.0
E01004247,Tower Hamlets ,865,12.0,185.0,362.0,200.0,92.0,9.0,3.0,2.0,0.0
E01035684,Tower Hamlets ,507,1.0,92.0,248.0,103.0,51.0,12.0,0.0,0.0,0.0
E01035685,Tower Hamlets ,494,2.0,110.0,268.0,91.0,17.0,5.0,0.0,1.0,0.0
E01004319,Tower Hamlets ,842,48.0,223.0,284.0,194.0,60.0,26.0,6.0,1.0,0.0
E01004321,Tower Hamlets ,845,91.0,257.0,249.0,123.0,43.0,56.0,22.0,2.0,2.0
E01032767,Tower Hamlets ,796,47.0,310.0,292.0,103.0,24.0,16.0,2.0,0.0,2.0
E01035686,Tower Hamlets ,572,17.0,148.0,248.0,99.0,31.0,19.0,8.0,0.0,2.0
E01035687,Tower Hamlets ,678,7.0,259.0,276.0,111.0,18.0,1.0,5.0,0.0,1.0
E01035688,Tower Hamlets ,694,63.0,274.0,255.0,83.0,18.0,0.0,0.0,1.0,0.0
E01035689,Tower Hamlets ,693,9.0,242.0,329.0,78.0,31.0,2.0,2.0,0.0,0.0
E01004298,Tower Hamlets ,569,3.0,224.0,191.0,80.0,50.0,10.0,7.0,4.0,0.0
E01004300,Tower Hamlets ,534,16.0,157.0,188.0,129.0,39.0,4.0,0.0,0.0,1.0
E01004304,Tower Hamlets ,619,19.0,183.0,220.0,130.0,30.0,26.0,10.0,0.0,1.0
E01004305,Tower Hamlets ,666,10.0,146.0,254.0,207.0,37.0,2.0,3.0,1.0,6.0
E01004251,Tower Hamlets ,933,43.0,185.0,385.0,186.0,116.0,13.0,2.0,2.0,1.0
E01004255,Tower Hamlets ,618,8.0,181.0,238.0,154.0,31.0,6.0,0.0,0.0,0.0
E01004258,Tower Hamlets ,689,1.0,155.0,319.0,142.0,62.0,5.0,3.0,0.0,2.0
E01035690,Tower Hamlets ,826,27.0,242.0,383.0,131.0,26.0,16.0,1.0,0.0,0.0
E01035691,Tower Hamlets ,755,3.0,145.0,376.0,132.0,87.0,6.0,3.0,3.0,0.0
E01004256,Tower Hamlets ,599,12.0,126.0,215.0,198.0,42.0,4.0,1.0,0.0,1.0
E01004257,Tower Hamlets ,750,33.0,146.0,274.0,227.0,58.0,6.0,5.0,1.0,0.0
E01035692,Tower Hamlets ,573,7.0,168.0,290.0,83.0,22.0,2.0,0.0,0.0,1.0
E01035693,Tower Hamlets ,619,16.0,163.0,218.0,178.0,29.0,12.0,3.0,0.0,0.0
E01035694,Tower Hamlets ,822,57.0,223.0,305.0,176.0,47.0,9.0,3.0,0.0,2.0
E01035695,Tower Hamlets ,589,13.0,105.0,245.0,190.0,24.0,5.0,6.0,1.0,0.0
E01004301,Tower Hamlets ,478,4.0,109.0,197.0,117.0,27.0,19.0,3.0,0.0,2.0
E01004302,Tower Hamlets ,556,12.0,161.0,244.0,90.0,35.0,8.0,6.0,0.0,0.0
E01004303,Tower Hamlets ,1006,18.0,244.0,430.0,218.0,82.0,9.0,2.0,0.0,3.0
E01032768,Tower Hamlets ,684,12.0,244.0,323.0,80.0,16.0,4.0,5.0,0.0,0.0
E01032769,Tower Hamlets ,631,3.0,186.0,329.0,83.0,7.0,11.0,10.0,2.0,0.0
E01004292,Tower Hamlets ,766,14.0,113.0,289.0,199.0,85.0,57.0,7.0,0.0,2.0
E01004295,Tower Hamlets ,665,19.0,159.0,300.0,142.0,35.0,7.0,1.0,2.0,0.0
E01004296,Tower Hamlets ,1099,126.0,322.0,438.0,147.0,49.0,14.0,2.0,0.0,1.0
E01035696,Tower Hamlets ,603,69.0,193.0,253.0,64.0,18.0,5.0,0.0,0.0,1.0
E01035697,Tower Hamlets ,671,36.0,233.0,290.0,101.0,7.0,3.0,1.0,0.0,0.0
E01004291,Tower Hamlets ,1004,38.0,386.0,441.0,114.0,12.0,8.0,2.0,1.0,2.0
E01004293,Tower Hamlets ,1006,27.0,281.0,460.0,179.0,39.0,12.0,5.0,3.0,0.0
E01004297,Tower Hamlets ,881,20.0,212.0,458.0,148.0,30.0,10.0,2.0,0.0,1.0
E01004214,Tower Hamlets ,636,128.0,71.0,268.0,126.0,38.0,3.0,2.0,0.0,0.0
E01004216,Tower Hamlets ,732,7.0,150.0,403.0,130.0,38.0,0.0,4.0,0.0,0.0
E01004217,Tower Hamlets ,833,7.0,182.0,378.0,196.0,48.0,18.0,4.0,0.0,0.0
E01004218,Tower Hamlets ,786,5.0,120.0,341.0,182.0,113.0,21.0,3.0,0.0,1.0
E01004274,Tower Hamlets ,667,12.0,99.0,271.0,149.0,89.0,24.0,9.0,8.0,6.0
E01004275,Tower Hamlets ,886,3.0,131.0,330.0,270.0,113.0,35.0,3.0,1.0,0.0
E01004276,Tower Hamlets ,956,5.0,280.0,458.0,132.0,49.0,28.0,4.0,0.0,0.0
E01004281,Tower Hamlets ,811,19.0,258.0,340.0,104.0,41.0,31.0,15.0,2.0,1.0
E01032775,Tower Hamlets ,565,6.0,217.0,272.0,60.0,5.0,4.0,0.0,1.0,0.0
E01032783,Tower Hamlets ,581,13.0,169.0,241.0,116.0,23.0,15.0,2.0,2.0,0.0
E01004280,Tower Hamlets ,749,4.0,151.0,346.0,196.0,25.0,3.0,18.0,4.0,2.0
E01032770,Tower Hamlets ,1084,96.0,445.0,305.0,200.0,27.0,7.0,2.0,1.0,1.0
E01032772,Tower Hamlets ,1178,150.0,453.0,340.0,193.0,28.0,12.0,1.0,1.0,0.0
E01032774,Tower Hamlets ,731,5.0,210.0,355.0,116.0,26.0,17.0,2.0,0.0,0.0
E01035698,Tower Hamlets ,476,29.0,194.0,219.0,31.0,2.0,0.0,1.0,0.0,0.0
E01035699,Tower Hamlets ,826,74.0,410.0,213.0,91.0,19.0,18.0,0.0,1.0,0.0
E01004277,Tower Hamlets ,854,4.0,252.0,470.0,99.0,25.0,3.0,1.0,0.0,0.0
E01032771,Tower Hamlets ,778,82.0,258.0,348.0,45.0,42.0,2.0,0.0,0.0,1.0
E01032781,Tower Hamlets ,764,18.0,201.0,381.0,119.0,44.0,0.0,0.0,0.0,1.0
E01032782,Tower Hamlets ,1136,100.0,505.0,362.0,112.0,47.0,5.0,0.0,1.0,4.0
E01032776,Tower Hamlets ,1051,176.0,371.0,381.0,93.0,24.0,6.0,0.0,0.0,0.0
E01035700,Tower Hamlets ,625,105.0,279.0,192.0,39.0,7.0,3.0,0.0,0.0,0.0
E01035701,Tower Hamlets ,665,106.0,275.0,185.0,88.0,9.0,2.0,0.0,0.0,0.0
E01035702,Tower Hamlets ,578,13.0,173.0,263.0,67.0,39.0,21.0,2.0,0.0,0.0
E01004219,Tower Hamlets ,1028,27.0,306.0,441.0,177.0,62.0,10.0,1.0,2.0,2.0
E01032777,Tower Hamlets ,575,1.0,209.0,286.0,37.0,27.0,4.0,11.0,0.0,0.0
E01032779,Tower Hamlets ,652,16.0,196.0,382.0,51.0,6.0,1.0,0.0,0.0,0.0
E01032780,Tower Hamlets ,1009,54.0,286.0,499.0,114.0,31.0,21.0,1.0,1.0,2.0
E01004221,Tower Hamlets ,817,22.0,175.0,415.0,129.0,46.0,21.0,6.0,3.0,0.0
E01035703,Tower Hamlets ,500,91.0,174.0,158.0,31.0,45.0,1.0,0.0,0.0,0.0
E01035704,Tower Hamlets ,596,80.0,141.0,179.0,99.0,96.0,1.0,0.0,0.0,0.0
E01035705,Tower Hamlets ,558,6.0,127.0,156.0,212.0,42.0,12.0,3.0,0.0,0.0
E01035706,Tower Hamlets ,563,6.0,173.0,259.0,108.0,17.0,0.0,0.0,0.0,0.0
E01004349,Waltham Forest ,553,0.0,18.0,91.0,121.0,279.0,33.0,9.0,2.0,0.0
E01004350,Waltham Forest ,922,83.0,267.0,274.0,117.0,148.0,22.0,5.0,4.0,2.0
E01004351,Waltham Forest ,637,1.0,9.0,150.0,154.0,248.0,58.0,16.0,1.0,0.0
E01004356,Waltham Forest ,590,0.0,19.0,59.0,202.0,264.0,29.0,14.0,2.0,1.0
E01004357,Waltham Forest ,575,1.0,15.0,83.0,142.0,202.0,118.0,11.0,3.0,0.0
E01004352,Waltham Forest ,792,11.0,69.0,231.0,66.0,181.0,146.0,40.0,32.0,16.0
E01004353,Waltham Forest ,788,5.0,73.0,203.0,102.0,234.0,124.0,31.0,12.0,4.0
E01004354,Waltham Forest ,776,10.0,109.0,135.0,114.0,325.0,64.0,16.0,1.0,2.0
E01004358,Waltham Forest ,881,27.0,155.0,358.0,62.0,141.0,64.0,54.0,9.0,11.0
E01004359,Waltham Forest ,598,4.0,24.0,40.0,88.0,360.0,66.0,13.0,3.0,0.0
E01004384,Waltham Forest ,746,1.0,88.0,290.0,200.0,151.0,11.0,3.0,0.0,2.0
E01004385,Waltham Forest ,651,11.0,200.0,151.0,92.0,95.0,85.0,14.0,3.0,0.0
E01004386,Waltham Forest ,650,0.0,29.0,26.0,71.0,409.0,64.0,38.0,10.0,3.0
E01004389,Waltham Forest ,694,0.0,115.0,244.0,180.0,132.0,13.0,6.0,3.0,1.0
E01004390,Waltham Forest ,629,0.0,77.0,194.0,196.0,150.0,7.0,3.0,1.0,1.0
E01004355,Waltham Forest ,677,3.0,102.0,287.0,64.0,153.0,47.0,14.0,4.0,3.0
E01004360,Waltham Forest ,476,1.0,7.0,27.0,43.0,288.0,72.0,28.0,7.0,3.0
E01004413,Waltham Forest ,704,18.0,151.0,275.0,99.0,137.0,16.0,6.0,1.0,1.0
E01004415,Waltham Forest ,624,6.0,122.0,90.0,85.0,278.0,34.0,7.0,1.0,1.0
E01004416,Waltham Forest ,719,5.0,63.0,147.0,60.0,403.0,26.0,12.0,2.0,1.0
E01004361,Waltham Forest ,496,0.0,1.0,26.0,42.0,378.0,38.0,9.0,0.0,2.0
E01004414,Waltham Forest ,636,9.0,41.0,78.0,213.0,262.0,25.0,5.0,3.0,0.0
E01004417,Waltham Forest ,699,39.0,96.0,104.0,132.0,285.0,30.0,7.0,3.0,3.0
E01004451,Waltham Forest ,631,2.0,24.0,73.0,74.0,421.0,28.0,7.0,1.0,1.0
E01004452,Waltham Forest ,761,27.0,140.0,228.0,75.0,269.0,21.0,0.0,1.0,0.0
E01004450,Waltham Forest ,605,1.0,12.0,34.0,84.0,447.0,23.0,4.0,0.0,0.0
E01004453,Waltham Forest ,658,7.0,100.0,150.0,88.0,282.0,20.0,7.0,4.0,0.0
E01004454,Waltham Forest ,690,2.0,74.0,144.0,148.0,295.0,23.0,4.0,0.0,0.0
E01004455,Waltham Forest ,604,1.0,71.0,92.0,214.0,195.0,25.0,3.0,3.0,0.0
E01004456,Waltham Forest ,562,1.0,87.0,102.0,190.0,152.0,22.0,4.0,4.0,0.0
E01004379,Waltham Forest ,730,7.0,78.0,127.0,133.0,331.0,40.0,10.0,1.0,3.0
E01004380,Waltham Forest ,616,0.0,124.0,108.0,79.0,196.0,81.0,15.0,7.0,6.0
E01004381,Waltham Forest ,739,4.0,136.0,77.0,99.0,355.0,61.0,5.0,2.0,0.0
E01004383,Waltham Forest ,584,3.0,28.0,32.0,96.0,355.0,55.0,10.0,3.0,2.0
E01004387,Waltham Forest ,521,0.0,9.0,61.0,35.0,341.0,58.0,12.0,4.0,1.0
E01004388,Waltham Forest ,659,12.0,128.0,233.0,72.0,114.0,68.0,23.0,6.0,3.0
E01004343,Waltham Forest ,651,3.0,37.0,20.0,61.0,488.0,37.0,3.0,2.0,0.0
E01004344,Waltham Forest ,665,13.0,102.0,184.0,134.0,212.0,15.0,1.0,1.0,3.0
E01004382,Waltham Forest ,622,2.0,148.0,135.0,255.0,72.0,8.0,1.0,1.0,0.0
E01004418,Waltham Forest ,649,2.0,57.0,166.0,129.0,241.0,29.0,18.0,5.0,2.0
E01004419,Waltham Forest ,928,2.0,156.0,273.0,96.0,310.0,67.0,18.0,2.0,4.0
E01004398,Waltham Forest ,667,1.0,66.0,123.0,220.0,218.0,29.0,6.0,4.0,0.0
E01004399,Waltham Forest ,597,4.0,43.0,152.0,252.0,142.0,3.0,1.0,0.0,0.0
E01004400,Waltham Forest ,653,9.0,70.0,148.0,173.0,237.0,10.0,5.0,0.0,1.0
E01004402,Waltham Forest ,653,2.0,78.0,121.0,189.0,246.0,13.0,3.0,1.0,0.0
E01004403,Waltham Forest ,898,3.0,111.0,175.0,243.0,348.0,16.0,1.0,0.0,1.0
E01004345,Waltham Forest ,616,0.0,37.0,72.0,202.0,283.0,19.0,2.0,1.0,0.0
E01004348,Waltham Forest ,1198,11.0,248.0,298.0,349.0,252.0,31.0,8.0,0.0,1.0
E01004377,Waltham Forest ,615,2.0,14.0,24.0,108.0,399.0,48.0,15.0,3.0,2.0
E01004378,Waltham Forest ,675,2.0,81.0,120.0,104.0,290.0,61.0,16.0,1.0,0.0
E01004342,Waltham Forest ,724,15.0,76.0,162.0,185.0,253.0,22.0,8.0,1.0,2.0
E01004346,Waltham Forest ,567,0.0,7.0,22.0,92.0,426.0,9.0,9.0,1.0,1.0
E01004347,Waltham Forest ,804,7.0,36.0,390.0,232.0,118.0,16.0,3.0,1.0,1.0
E01004460,Waltham Forest ,702,9.0,80.0,186.0,245.0,155.0,19.0,6.0,0.0,2.0
E01004462,Waltham Forest ,835,10.0,239.0,195.0,76.0,247.0,52.0,9.0,3.0,4.0
E01004396,Waltham Forest ,698,5.0,80.0,139.0,265.0,184.0,17.0,3.0,3.0,2.0
E01004457,Waltham Forest ,757,1.0,129.0,305.0,100.0,162.0,44.0,11.0,2.0,3.0
E01004458,Waltham Forest ,756,11.0,106.0,150.0,314.0,138.0,23.0,12.0,1.0,1.0
E01004459,Waltham Forest ,522,1.0,75.0,102.0,226.0,112.0,5.0,0.0,0.0,1.0
E01004463,Waltham Forest ,893,3.0,211.0,491.0,102.0,80.0,2.0,4.0,0.0,0.0
E01004407,Waltham Forest ,665,97.0,199.0,285.0,49.0,23.0,9.0,0.0,0.0,3.0
E01004410,Waltham Forest ,821,35.0,301.0,265.0,120.0,73.0,20.0,4.0,1.0,2.0
E01004464,Waltham Forest ,681,5.0,245.0,238.0,124.0,61.0,7.0,1.0,0.0,0.0
E01004469,Waltham Forest ,646,10.0,134.0,189.0,134.0,144.0,15.0,15.0,2.0,3.0
E01004470,Waltham Forest ,599,2.0,170.0,113.0,118.0,170.0,24.0,2.0,0.0,0.0
E01004471,Waltham Forest ,657,5.0,175.0,178.0,71.0,172.0,45.0,8.0,1.0,2.0
E01004391,Waltham Forest ,978,1.0,461.0,185.0,197.0,108.0,17.0,2.0,1.0,6.0
E01004393,Waltham Forest ,767,19.0,326.0,238.0,102.0,71.0,8.0,1.0,2.0,0.0
E01004401,Waltham Forest ,887,3.0,135.0,257.0,341.0,129.0,14.0,5.0,0.0,3.0
E01004404,Waltham Forest ,1104,11.0,406.0,334.0,158.0,169.0,20.0,5.0,0.0,1.0
E01034485,Waltham Forest ,766,11.0,74.0,130.0,340.0,181.0,20.0,6.0,2.0,2.0
E01034486,Waltham Forest ,736,27.0,315.0,279.0,98.0,14.0,3.0,0.0,0.0,0.0
E01004412,Waltham Forest ,751,6.0,206.0,217.0,164.0,129.0,22.0,6.0,1.0,0.0
E01004465,Waltham Forest ,567,1.0,83.0,76.0,100.0,255.0,40.0,10.0,0.0,2.0
E01004466,Waltham Forest ,673,14.0,84.0,152.0,178.0,186.0,48.0,10.0,1.0,0.0
E01004467,Waltham Forest ,910,13.0,371.0,272.0,97.0,132.0,17.0,4.0,3.0,1.0
E01004468,Waltham Forest ,666,6.0,50.0,169.0,86.0,288.0,47.0,9.0,8.0,3.0
E01004406,Waltham Forest ,738,12.0,292.0,178.0,90.0,133.0,19.0,8.0,3.0,3.0
E01004408,Waltham Forest ,710,18.0,100.0,246.0,144.0,156.0,26.0,14.0,4.0,2.0
E01004409,Waltham Forest ,749,27.0,243.0,205.0,90.0,111.0,34.0,25.0,12.0,2.0
E01004411,Waltham Forest ,767,22.0,251.0,196.0,106.0,112.0,56.0,16.0,3.0,5.0
E01004443,Waltham Forest ,784,22.0,146.0,228.0,121.0,172.0,70.0,20.0,2.0,3.0
E01004447,Waltham Forest ,654,5.0,73.0,65.0,155.0,326.0,20.0,5.0,5.0,0.0
E01004392,Waltham Forest ,987,20.0,267.0,340.0,149.0,160.0,39.0,6.0,3.0,3.0
E01004394,Waltham Forest ,789,9.0,254.0,229.0,88.0,159.0,43.0,5.0,1.0,1.0
E01004397,Waltham Forest ,1129,21.0,336.0,374.0,140.0,206.0,33.0,14.0,3.0,2.0
E01004444,Waltham Forest ,1150,21.0,290.0,535.0,174.0,103.0,23.0,2.0,2.0,0.0
E01004446,Waltham Forest ,796,3.0,138.0,152.0,336.0,150.0,9.0,8.0,0.0,0.0
E01004395,Waltham Forest ,595,3.0,54.0,54.0,228.0,220.0,29.0,6.0,0.0,1.0
E01004421,Waltham Forest ,594,0.0,58.0,50.0,39.0,408.0,32.0,4.0,2.0,1.0
E01004445,Waltham Forest ,680,5.0,111.0,121.0,204.0,199.0,33.0,4.0,3.0,0.0
E01004448,Waltham Forest ,763,5.0,151.0,362.0,150.0,74.0,14.0,4.0,2.0,1.0
E01004449,Waltham Forest ,638,1.0,135.0,85.0,292.0,84.0,35.0,4.0,2.0,0.0
E01004363,Waltham Forest ,519,3.0,39.0,39.0,101.0,241.0,66.0,20.0,8.0,2.0
E01004364,Waltham Forest ,620,17.0,50.0,121.0,81.0,301.0,39.0,7.0,2.0,2.0
E01004366,Waltham Forest ,666,5.0,85.0,75.0,90.0,282.0,74.0,37.0,16.0,2.0
E01004367,Waltham Forest ,528,7.0,82.0,80.0,61.0,245.0,26.0,23.0,3.0,1.0
E01004368,Waltham Forest ,782,39.0,175.0,211.0,48.0,165.0,93.0,27.0,16.0,8.0
E01004365,Waltham Forest ,794,40.0,235.0,165.0,49.0,223.0,64.0,13.0,4.0,1.0
E01004405,Waltham Forest ,615,29.0,104.0,166.0,79.0,164.0,56.0,11.0,6.0,0.0
E01004420,Waltham Forest ,735,13.0,222.0,112.0,127.0,217.0,30.0,11.0,1.0,2.0
E01004423,Waltham Forest ,713,30.0,229.0,180.0,59.0,151.0,38.0,24.0,2.0,0.0
E01034487,Waltham Forest ,453,4.0,141.0,180.0,84.0,19.0,20.0,2.0,1.0,2.0
E01034488,Waltham Forest ,665,2.0,200.0,202.0,166.0,69.0,23.0,2.0,1.0,0.0
E01004362,Waltham Forest ,676,11.0,160.0,245.0,68.0,71.0,75.0,34.0,10.0,2.0
E01004436,Waltham Forest ,576,13.0,124.0,192.0,37.0,67.0,104.0,23.0,9.0,7.0
E01004437,Waltham Forest ,751,30.0,228.0,273.0,53.0,73.0,65.0,18.0,5.0,6.0
E01004439,Waltham Forest ,660,26.0,198.0,116.0,40.0,208.0,41.0,18.0,5.0,8.0
E01004442,Waltham Forest ,620,3.0,145.0,159.0,48.0,155.0,81.0,20.0,5.0,4.0
E01004422,Waltham Forest ,982,16.0,155.0,357.0,108.0,333.0,10.0,3.0,0.0,0.0
E01004424,Waltham Forest ,735,23.0,192.0,155.0,89.0,251.0,14.0,11.0,0.0,0.0
E01004425,Waltham Forest ,836,2.0,161.0,609.0,28.0,25.0,9.0,1.0,0.0,1.0
E01004426,Waltham Forest ,603,5.0,70.0,56.0,145.0,289.0,30.0,4.0,3.0,1.0
E01004427,Waltham Forest ,827,15.0,340.0,396.0,41.0,24.0,5.0,2.0,1.0,3.0
E01004369,Waltham Forest ,635,2.0,92.0,260.0,159.0,98.0,22.0,1.0,0.0,1.0
E01004370,Waltham Forest ,801,3.0,167.0,235.0,177.0,191.0,19.0,6.0,3.0,0.0
E01004372,Waltham Forest ,688,5.0,134.0,362.0,104.0,62.0,15.0,1.0,3.0,2.0
E01004432,Waltham Forest ,704,11.0,102.0,197.0,225.0,136.0,21.0,9.0,2.0,1.0
E01004435,Waltham Forest ,818,22.0,244.0,245.0,82.0,160.0,39.0,18.0,6.0,2.0
E01004333,Waltham Forest ,581,19.0,155.0,133.0,62.0,161.0,39.0,8.0,1.0,3.0
E01004334,Waltham Forest ,616,29.0,172.0,212.0,96.0,50.0,7.0,0.0,0.0,50.0
E01004438,Waltham Forest ,794,21.0,157.0,224.0,93.0,217.0,62.0,11.0,4.0,5.0
E01004440,Waltham Forest ,806,22.0,242.0,195.0,66.0,171.0,80.0,30.0,0.0,0.0
E01004441,Waltham Forest ,610,6.0,111.0,150.0,57.0,155.0,113.0,14.0,4.0,0.0
E01004371,Waltham Forest ,611,5.0,136.0,84.0,64.0,280.0,27.0,12.0,2.0,1.0
E01004373,Waltham Forest ,681,30.0,171.0,137.0,76.0,209.0,45.0,6.0,4.0,3.0
E01004374,Waltham Forest ,705,14.0,75.0,136.0,181.0,229.0,39.0,21.0,7.0,3.0
E01004375,Waltham Forest ,708,8.0,165.0,187.0,120.0,197.0,20.0,9.0,0.0,2.0
E01004376,Waltham Forest ,656,19.0,147.0,115.0,81.0,132.0,110.0,38.0,7.0,7.0
E01004336,Waltham Forest ,582,11.0,122.0,108.0,82.0,202.0,35.0,11.0,6.0,5.0
E01004428,Waltham Forest ,707,7.0,126.0,222.0,234.0,100.0,14.0,1.0,0.0,3.0
E01004429,Waltham Forest ,698,8.0,152.0,196.0,139.0,153.0,38.0,9.0,3.0,0.0
E01004430,Waltham Forest ,1076,51.0,297.0,269.0,156.0,251.0,38.0,4.0,6.0,4.0
E01004434,Waltham Forest ,750,24.0,184.0,206.0,138.0,155.0,35.0,5.0,2.0,1.0
E01004335,Waltham Forest ,615,11.0,177.0,186.0,167.0,60.0,12.0,0.0,2.0,0.0
E01004337,Waltham Forest ,648,20.0,73.0,294.0,140.0,97.0,13.0,8.0,1.0,2.0
E01004338,Waltham Forest ,645,12.0,127.0,107.0,113.0,234.0,36.0,14.0,1.0,1.0
E01004339,Waltham Forest ,696,2.0,157.0,208.0,78.0,213.0,28.0,5.0,3.0,2.0
E01004340,Waltham Forest ,716,23.0,197.0,184.0,128.0,162.0,16.0,3.0,2.0,1.0
E01004341,Waltham Forest ,740,30.0,215.0,172.0,205.0,96.0,18.0,2.0,0.0,2.0
E01004327,Waltham Forest ,472,26.0,89.0,152.0,85.0,108.0,7.0,5.0,0.0,0.0
